V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apples,Q2_4_blueberries,Q2_4_feijoas,Q2_4_rambutan,Q2_4_loquat,Q2_4_peaches,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q3_8,Q3_8_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_iron,Q7_1_vitC,Q7_1_potassium,Q7_1_calcium,Q7_1_vitD,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q9_2_1,Q9_2_2,Q9_2_3,Q9_2_4,Q9_2_5,Q9_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_7,Q11_8,Q11_8_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_6ilqvZcbla2xR09,Default Response Set,Anonymous,,,79.150.209.85,0,06MAY16:09:50:00,06MAY16:10:04:00,1,602424,0,0,1,,0,,,,,,,,1,5,2,1,4,2,5,5,5,5,3,5,,5,4,4,4,3,6,6,6,4,5,2,5,6,5,6,6,5,5,4,7,5,5,5,6,4,4,3,5,3,7,5,2,5,5,4,3,6,3,3,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,4,6,4,6,5,5,6,1,1,2,2,2,1,2,1,7,3,1,22,3,,40.41720581,-3.684005737,-1,4,2,2,2,4,2,50,5,4,20,68,27,-4.85508,-0.86155,-1.25071,1.0861,-1.801701104,-0.319717819,-0.464133565,0.403047441,1,0,0,0,0
R_3qvJNl0pk9sUl7f,Default Response Set,Anonymous,,,176.86.135.50,0,06MAY16:10:03:00,06MAY16:10:07:00,1,602447,2,0,1,,0,,,,,,,,1,5,1,1,1,1,2,5,5,5,2,5,,5,5,3,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,3,4,3,4,4,4,4,4,4,4,4,3,4,1,1,7,6,5,21,4,,43.31359863,-1.981903076,-1,3,4,4,4,4,4,51,4,4,20,60,21,-3.56689,-3.22124,-3.17247,-1.78164,-1.323658859,-1.195389502,-1.177291147,-0.661159601,1,0,0,0,0
R_cwNNvQO8LGpgQgR,Default Response Set,Anonymous,,,88.11.181.113,0,06MAY16:10:01:00,06MAY16:10:12:00,1,602469,2,0,1,,0,,,,,,,1,0,6,1,2,1,2,5,5,5,5,4,5,,4,5,2,5,6,5,3,2,2,3,3,4,5,4,5,5,5,5,5,6,5,3,6,4,3,5,4,3,5,5,5,2,6,5,5,3,3,6,5,1,,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,3,4,3,4,2,2,1,1,3,1,35,2,,36.13330078,-5.450500488,-1,3,5,6,3,3,4,56,5,5,26,60,27,-3.07305,0.595949,-3.5657,0.711349,-1.140396776,0.221154331,-1.323217254,0.263978818,1,0,0,0,0
R_b432XiMmDdWA8bb,Default Response Set,Anonymous,,,79.153.182.193,0,06MAY16:10:00:00,06MAY16:10:13:00,1,602466,2,0,1,,0,,,,,,,,1,3,2,2,1,3,4,5,5,5,3,5,,5,6,3,3,7,6,2,5,5,5,5,2,3,5,6,5,7,6,3,7,6,5,6,2,4,6,5,2,5,3,7,2,6,6,5,3,5,5,3,1,,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,5,3,4,3,2,4,3,3,1,9,2,,40.41650391,-3.702606201,-1,5,6,3,5,5,6,69,5,4,23,77,25,-3.83144,-0.727855,-5.08543,1.36103,-1.421832324,-0.27010413,-1.887183084,0.505072883,1,0,0,0,0
R_1YUYAUozcehvEkB,Default Response Set,Anonymous,,,83.36.213.122,0,06MAY16:09:54:00,06MAY16:10:39:00,1,602444,2,0,1,,1,,,,,,,,0,5,1,1,2,1,3,4,5,5,3,5,,6,7,4,2,6,6,2,2,5,7,3,5,1,7,7,7,7,5,2,6,6,6,7,1,6,7,5,2,7,4,6,2,7,7,5,5,2,5,2,4,,3,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,1,1,2,3,1,3,7,6,6,7,7,7,2,2,2,2,3,3,1,1,4,3,2,24,4,,41.38879395,2.158996582,-1,6,6,6,7,6,7,86,3,2,17,78,28,-3.94445,-2.50269,-1.97242,-0.700629,-1.463769891,-0.928738422,-0.731957309,-0.260000668,1,0,0,0,0
R_3w9E9xQ1agbPeFT,Default Response Set,Anonymous,,,5.224.105.43,0,05MAY16:17:27:00,06MAY16:11:17:00,1,600625,0,0,1,,0,,,,,,,,1,4,1,1,1,1,3,5,2,5,2,5,,5,5,5,2,6,6,2,2,4,6,5,4,3,5,6,6,7,7,2,7,6,4,7,3,1,7,2,2,6,6,6,2,5,3,6,2,5,5,3,1,,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,2,1,5,0,0,0,0,0,0,3,3,4,4,3,3,2,1,1,4,3,18,2,,40.41720581,-3.684005737,-1,6,6,6,5,6,5,76,6,7,28,70,30,-2.70085,-6.53854,-0.632794,1.16115,-1.002274819,-2.426426493,-0.234827366,0.430898201,1,0,0,0,0
R_5BX8wUtKspxCiLb,Default Response Set,Anonymous,,,83.57.16.88,0,06MAY16:12:36:00,06MAY16:12:48:00,1,602485,2,0,1,,0,,,,,,,,1,4,1,1,3,3,5,5,5,5,3,5,,5,7,6,1,4,7,1,2,4,5,7,2,2,6,6,6,6,4,2,6,6,4,6,2,4,6,4,3,6,4,4,2,6,6,7,3,7,6,2,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,3,3,1,19,2,,41.65519714,-4.723693848,-1,7,7,6,6,6,6,77,5,4,21,85,22,-5.35536,-0.0383943,-4.29643,0.446642,-1.987353046,-0.014247974,-1.594388285,0.165747091,1,0,0,0,0
R_9EJW7BN3bvR8rU9,Default Response Set,Anonymous,,,85.84.211.13,0,06MAY16:13:11:00,06MAY16:13:37:00,1,602498,2,0,1,,0,,,,,,,,1,3,1,1,1,1,1,5,5,5,1,5,,6,6,4,4,6,5,1,4,4,5,3,4,3,4,5,5,4,4,3,7,6,6,4,3,4,5,4,1,5,5,4,2,5,4,5,4,4,4,4,1,,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,3,3,2,5,0,0,0,0,0,0,3,3,3,3,3,3,2,2,5,4,1,10,2,,43.27090454,-2.156494141,-1,4,7,4,5,5,5,63,4,4,20,67,26,-2.13933,1.0981,-0.560542,0.0850944,-0.793896954,0.407500594,-0.208014933,0.031578197,1,0,0,0,0
R_9GmKbWFtUUipqtL,Default Response Set,Anonymous,,,88.6.125.152,0,06MAY16:12:31:00,06MAY16:14:00:00,1,602478,2,0,1,,0,,,,,,,,1,5,1,1,1,1,4,5,4,5,3,5,,6,6,4,2,4,6,2,2,6,6,6,6,5,6,5,6,7,5,2,5,6,6,6,2,5,6,4,2,6,5,6,2,6,6,3,6,4,6,4,6,,3,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,3,3,3,3,3,2,2,6,4,2,1,30,2,,40.41650391,-3.702606201,-1,6,6,6,3,6,6,74,2,3,20,78,26,-5.68805,-5.0899,-4.06803,-0.485798,-2.110812997,-1.888841883,-1.509629943,-0.180277728,1,0,0,0,0
R_429JoLJKZp9sCNL,Default Response Set,Anonymous,,,188.84.64.60,0,06MAY16:13:40:00,06MAY16:14:05:00,1,602510,2,0,1,,0,,,,,,,,1,5,1,1,1,1,3,1,5,5,1,5,,7,7,5,2,6,7,1,2,5,7,7,3,2,7,1,7,7,5,1,7,7,7,7,3,4,6,1,1,5,7,7,2,1,7,6,6,5,5,3,1,,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,2,1,5,0,0,0,0,0,0,3,2,1,2,4,1,2,3,1,7,6,21,7,eso,36.7507019,-3.51789856,-1,6,7,6,6,7,5,77,2,4,19,80,30,-0.126141,1.15206,0.790195,0.170756,-0.046810429,0.427524938,0.293238259,0.06336688,1,0,0,0,0
R_01xnwJY82NVXbWB,Default Response Set,Anonymous,,,84.125.28.9,0,06MAY16:14:29:00,06MAY16:14:38:00,1,602526,2,0,1,1,0,,,,,,,,0,3,2,2,2,2,3,5,5,5,3,5,,4,6,3,3,7,4,2,2,5,5,4,5,2,5,7,5,7,4,3,6,5,4,7,2,4,7,2,2,5,4,6,2,6,6,5,5,4,4,2,6,,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,2,2,2,3,5,0,0,0,0,0,0,1,2,2,2,3,2,2,4,1,3,1,5,2,,40.96879578,-5.663894653,-1,5,6,6,6,5,6,74,3,4,17,67,29,-4.23053,-4.00392,1.19422,-0.662921,-1.569933054,-1.485838974,0.443170348,-0.246007377,1,0,0,0,0
R_06TqbVQC8vqZSMB,Default Response Set,Anonymous,,,83.53.83.55,0,06MAY16:15:19:00,06MAY16:15:33:00,1,602532,2,0,1,,0,,,,,,,,1,7,1,1,1,1,5,5,5,5,3,5,,5,6,2,2,5,3,2,3,2,5,6,5,4,5,6,6,3,7,2,5,6,6,7,3,1,6,2,2,6,3,3,2,5,5,3,1,2,7,6,1,,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,1,5,0,0,0,0,0,0,1,2,2,2,3,3,1,5,4,2,1,51,2,,39.46670532,-0.366699219,-1,6,6,5,4,6,5,69,7,7,34,58,25,-4.72732,0.722615,-0.299041,0.144547,-1.754289871,0.268159586,-0.11097294,0.053640824,1,0,0,0,0
R_cSngZi1rLDLMrSB,Default Response Set,Anonymous,,,83.56.255.182,0,06MAY16:15:42:00,06MAY16:16:02:00,1,602537,2,0,1,,0,,,,,,1,,0,4,1,1,3,1,5,5,5,5,3,5,,6,6,4,3,2,3,5,2,4,5,6,2,3,6,5,5,6,6,3,4,4,5,6,3,3,6,4,3,5,3,5,2,5,6,5,3,3,6,5,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,3,3,3,3,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,6,2,4,1,19,4,,36.72019958,-4.420303345,-1,5,3,6,5,5,5,66,5,5,27,70,17,-1.19201,-1.96106,-1.53087,-1.33529,-0.442350226,-0.727741658,-0.56809984,-0.49552087,1,0,0,0,0
R_3rS6drHD6ilBbCJ,Default Response Set,Anonymous,,,62.101.186.172,0,06MAY16:16:45:00,06MAY16:16:55:00,1,602553,2,0,1,,0,1,,,,,,,0,4,1,1,2,1,4,5,5,5,3,5,,5,6,5,3,6,4,2,3,3,5,5,5,3,5,5,5,2,6,4,6,5,4,7,3,2,6,4,3,6,4,5,2,5,6,3,6,5,6,5,6,,2,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,1,1,1,1,5,0,0,0,0,0,0,1,2,2,2,2,2,2,1,4,3,1,12,3,,41.65609741,-0.877304077,-1,5,6,5,5,4,5,67,2,6,25,65,28,-1.0312,-0.411302,-1.69987,-0.0110824,-0.382674267,-0.152632556,-0.630815075,-0.004112635,1,0,0,0,0
R_4GHjuR7Ixdbiyhf,Default Response Set,Anonymous,,,77.231.212.62,0,06MAY16:16:50:00,06MAY16:17:20:00,1,602556,2,0,1,,0,,,,,,,,1,4,1,1,1,1,5,5,5,5,2,5,,5,5,3,3,7,5,1,1,7,6,2,6,2,7,7,7,7,6,1,7,6,5,6,3,6,7,3,2,4,6,7,2,5,3,5,6,3,5,5,1,,2,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,3,2,2,5,0,0,0,0,0,0,7,7,7,7,7,7,2,1,1,1,0,14,1,,37.1882019,-3.606704712,-1,5,7,7,6,7,5,82,2,2,20,66,32,-4.46214,2.53457,0.96154,-0.237413,-1.655882615,0.940568964,0.356823715,-0.088103031,1,0,0,0,0
R_1Xni40iBwX5nBWt,Default Response Set,Anonymous,,,89.130.238.131,0,06MAY16:17:42:00,06MAY16:17:51:00,1,602571,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,3,5,5,1,5,,5,5,3,6,2,6,7,5,6,5,3,2,3,2,2,2,1,6,4,7,6,3,5,5,1,5,5,2,6,6,5,2,1,6,3,1,3,7,7,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,2,1,1,4,6,6,4,5,6,6,3,3,3,3,2,3,2,2,1,5,1,11,5,,42.28329468,-8.75,-1,2,1,3,5,4,3,45,7,7,34,58,22,-3.09886,1.72699,-3.07427,0.289515,-1.149974765,0.640879201,-1.140849513,0.107437879,1,0,0,0,0
R_3slcBdAiIaVrFyt,Default Response Set,Anonymous,,,83.39.145.29,0,06MAY16:17:53:00,06MAY16:18:00:00,1,602575,2,0,1,,0,,,,,,,,1,4,1,1,2,1,3,5,5,5,3,5,,7,7,6,2,3,7,6,2,6,6,6,4,1,7,7,7,7,3,2,5,6,5,7,3,7,7,6,4,6,4,7,2,7,7,4,3,5,5,4,1,,2,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,3,3,1,5,0,0,0,0,0,0,1,1,1,1,3,3,2,6,3,4,1,15,5,,40.03120422,-6.088394165,-1,6,2,6,7,6,5,79,5,1,18,90,23,-3.10475,-4.45222,-3.87486,-1.29896,-1.152160521,-1.652201342,-1.437945315,-0.48203895,1,0,0,0,0
R_5aki7Ub6pzpqXg9,Default Response Set,Anonymous,,,37.222.148.36,0,06MAY16:18:45:00,06MAY16:18:51:00,1,602584,2,0,1,,0,,,,,,,,1,2,3,2,2,2,4,5,5,5,3,5,,5,6,3,3,2,5,3,4,6,5,5,3,5,6,6,6,7,4,3,3,6,5,6,4,3,6,5,2,7,2,7,2,4,3,4,3,5,5,5,1,,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,1,5,0,0,0,0,0,0,2,2,3,2,3,3,2,4,5,5,1,5,2,,41.65519714,-4.723693848,-1,5,5,4,3,5,4,69,5,5,24,71,16,-4.5438,-1.53343,1.22425,0.763939,-1.68618632,-0.569049846,0.454314363,0.28349476,1,0,0,0,0
R_1LY7J23OXmBS8E5,Default Response Set,Anonymous,,,79.155.197.165,0,06MAY16:19:18:00,06MAY16:19:34:00,1,602587,2,0,1,,0,,,,,,,,1,3,3,1,1,1,5,5,5,5,3,5,,2,6,5,3,6,8,2,3,1,5,5,4,3,5,6,5,7,5,3,7,5,3,7,3,3,5,5,1,5,4,7,2,5,7,5,4,4,5,5,1,,2,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,3,4,3,2,4,2,4,3,4,1,9,3,,37.98699951,-1.130004883,-1,5,6,5,5,5,5,69,4,5,24,69,28,-4.54736,-3.3235,-2.79269,-0.408029,-1.687507422,-1.233337786,-1.036356282,-0.151417958,1,0,0,0,0
R_1ReU243mlLNhg5n,Default Response Set,Anonymous,,,88.8.207.177,0,06MAY16:21:33:00,06MAY16:21:41:00,1,602595,2,0,1,,0,,,,,,,,1,3,1,1,1,2,5,5,5,5,5,5,,6,6,6,3,4,5,2,4,7,4,5,1,3,5,5,5,7,5,3,5,6,6,5,3,2,6,7,3,5,4,5,2,5,5,5,2,3,5,6,5,,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,2,5,0,0,0,0,0,0,2,1,1,2,1,1,2,4,1,1,0,9,2,,37.1882019,-3.606704712,-1,5,6,4,5,5,5,65,6,6,28,82,19,-1.30299,1.63965,0.105392,0.386397,-0.483534467,0.60846767,0.039110557,0.143390408,1,0,0,0,0
R_25dEs0xEiQ7CCeV,Default Response Set,Anonymous,,,194.224.214.17,0,07MAY16:03:17:00,07MAY16:03:25:00,1,602610,2,0,1,,1,,,,,,,,1,8,2,1,3,1,3,5,5,5,3,5,,7,7,7,7,6,7,1,1,6,7,6,1,1,7,7,7,7,2,1,3,7,7,6,1,7,7,7,2,7,2,7,2,7,7,7,6,7,2,2,1,,3,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,4,7,7,7,7,7,7,5,4,5,4,5,6,1,1,5,2,1,51,3,,40.41650391,-3.702606201,-1,1,7,7,7,7,7,85,2,1,9,98,18,-4.24386,-3.56967,-2.7945,-1.41691,-1.574879765,-1.324690506,-1.037027966,-0.525809732,1,0,0,0,0
R_80MtvqJssniom2x,Default Response Set,Anonymous,,,88.148.93.244,0,07MAY16:04:06:00,07MAY16:04:16:00,1,602617,2,0,1,,0,,,,,,,,1,3,3,1,3,2,4,5,5,5,3,5,,6,7,5,2,6,6,7,2,3,7,6,4,1,7,7,7,0,5,2,7,7,7,5,4,3,7,5,1,7,5,7,2,6,6,6,5,6,5,2,1,,2,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,1,6,1,5,2,9,2,,37.76879883,-1.502304077,-1,6,1,6,7,6,4,79,3,5,20,77,27,-6.29761,1.51636,-2.83037,0.790164,-2.337018317,0.562715236,-1.050339182,0.293226755,1,0,0,0,0
R_1ALqpxAmpV9BDhP,Default Response Set,Anonymous,,,77.241.124.142,0,07MAY16:04:48:00,07MAY16:04:59:00,1,602619,2,0,1,,0,1,,,,,1,,0,4,1,1,1,2,2,5,5,5,3,5,,6,6,4,4,7,5,2,3,4,5,6,4,4,4,1,1,1,4,2,1,1,4,4,4,2,7,2,1,7,7,4,2,1,4,6,1,7,1,4,1,,3,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,3,5,0,0,0,0,0,0,1,3,1,1,4,4,2,6,3,5,1,20,2,,36.52819824,-6.190093994,-1,4,6,5,4,6,4,58,7,6,22,58,23,-2.78274,1.25114,-0.442781,-1.06477,-1.032663876,0.464293136,-0.164314289,-0.395131962,1,0,0,0,0
R_b7OCWbSrg5itAQR,Default Response Set,Anonymous,,,80.29.9.39,0,07MAY16:05:42:00,07MAY16:05:52:00,1,602628,2,0,1,,0,,,,,,,,1,3,1,1,1,1,4,5,5,5,5,5,,4,5,4,5,7,6,1,3,1,5,4,5,3,4,7,5,7,6,4,5,6,5,7,3,3,5,2,3,5,6,7,2,5,7,7,4,6,6,6,1,,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1,1,5,0,0,0,0,0,0,2,3,3,3,4,3,2,4,6,3,1,9,2,,40.41650391,-3.702606201,-1,3,7,5,5,4,5,67,4,5,27,72,30,-2.37879,-0.374323,-0.876414,1.2816,-0.882759619,-0.138909794,-0.325233791,0.475596722,1,0,0,0,0
R_d5qxhpD3IsguTv7,Default Response Set,Anonymous,,,80.38.233.71,0,07MAY16:05:54:00,07MAY16:06:06:00,1,602630,2,0,1,,0,,,,,,,,1,4,1,1,3,1,3,5,5,5,2,5,,5,4,5,4,4,4,4,4,5,4,5,4,4,4,4,5,7,4,4,4,6,5,4,4,4,4,5,3,4,4,4,2,5,6,6,4,4,4,4,1,,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,4,3,2,19,2,,28.39079285,-16.52310181,-1,4,4,4,4,4,4,53,4,4,20,75,20,-1.0476,-0.34805,-0.717331,0.792477,-0.388760242,-0.129159987,-0.266198715,0.2940851,1,0,0,0,0
R_8GizRrRsmFKwlg1,Default Response Set,Anonymous,,,188.78.241.27,0,07MAY16:09:09:00,07MAY16:09:18:00,1,602648,2,0,1,,0,,,,,,,,1,3,1,1,1,1,2,5,5,5,1,5,,4,5,3,1,7,7,1,1,4,7,4,4,1,7,7,1,7,5,2,7,7,4,7,4,1,7,3,3,7,5,7,2,5,5,7,1,4,5,7,1,,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,2,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,4,1,9,2,,40.41650391,-3.702606201,-1,7,7,7,7,6,4,81,7,7,31,72,30,-1.92793,1.22171,0.431176,1.13209,-0.715447245,0.453371779,0.160007719,0.420114149,1,0,0,0,0
R_0wiSz3oWhqfP6VT,Default Response Set,Anonymous,,,85.86.122.1,0,07MAY16:09:32:00,07MAY16:09:43:00,1,602655,2,0,1,,0,,,,,,,,1,5,1,1,1,1,5,3,5,5,3,5,,7,7,3,1,7,7,1,1,3,7,6,5,1,7,7,7,7,7,1,7,5,7,7,1,1,7,2,5,7,2,7,2,7,6,6,1,5,7,7,1,,3,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,1,1,2,5,0,0,0,0,0,0,1,2,3,2,1,3,2,1,2,2,1,23,4,,43.33900452,-1.789398193,-1,7,7,7,7,7,7,91,7,7,35,83,28,-0.326251,2.29652,-0.367497,0.702756,-0.121070464,0.852229545,-0.136376692,0.260789989,1,0,0,0,0
R_5cO6aUkasspY2WN,Default Response Set,Anonymous,,,84.236.215.181,0,07MAY16:10:51:00,07MAY16:11:00:00,1,602661,2,0,1,,0,,,,,,,,1,3,5,1,2,1,4,5,5,5,3,5,,6,7,3,2,4,7,2,2,3,7,5,2,3,4,7,7,7,6,1,6,7,7,7,4,4,7,7,3,7,5,7,2,6,6,6,3,4,6,4,1,,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,2,2,2,4,2,2,1,8,2,,37.95629883,-1.067398071,-1,6,6,6,5,7,4,80,5,4,25,84,24,-1.33564,-0.104959,-0.723266,0.996028,-0.495650754,-0.038949872,-0.26840117,0.369622076,1,0,0,0,0
R_6imHUNTWHdTz5sx,Default Response Set,Anonymous,,,195.53.214.89,0,07MAY16:13:47:00,07MAY16:13:56:00,1,602689,2,0,1,,0,,,,,,1,,0,3,2,1,2,1,1,5,5,4,1,5,,5,5,3,3,5,3,3,5,3,4,4,3,3,3,5,5,7,5,4,5,5,6,7,5,4,4,1,1,5,5,2,2,6,6,7,4,4,5,2,1,,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,3,1,2,2,5,0,0,0,0,0,0,1,1,1,1,1,1,1,4,2,8,4,8,2,,39.59370422,-3.041702271,-1,5,5,3,5,4,3,53,4,4,20,66,25,-2.38605,-0.607404,-1.94201,0.105532,-0.885453776,-0.225405237,-0.720672278,0.03916251,1,0,0,0,0
R_eYifoz28n2GuSXz,Default Response Set,Anonymous,,,217.216.20.234,0,07MAY16:14:07:00,07MAY16:14:14:00,1,602693,2,0,1,,1,,,,,,,,0,3,2,1,1,1,2,5,5,5,3,5,,5,6,3,3,6,5,3,3,5,5,5,5,4,5,6,6,6,5,3,6,5,4,6,2,3,6,3,2,6,4,6,2,6,6,4,3,3,5,5,1,,2,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,3,2,2,2,4,5,4,2,6,2,,37.1882019,-3.606704712,-1,5,5,5,4,5,6,70,5,5,25,68,27,-0.976093,-0.416806,-0.330551,0.919343,-0.362224276,-0.154675068,-0.122666177,0.341164574,1,0,0,0,0
R_3yE64QeNG4OPaGp,Default Response Set,Anonymous,,,47.63.18.83,0,07MAY16:15:53:00,07MAY16:15:59:00,1,602704,2,0,1,,0,,,,,,,,1,3,1,1,2,1,1,3,5,5,1,5,,6,5,3,4,7,4,4,5,4,6,3,6,3,4,5,4,7,6,4,6,7,6,6,6,4,7,3,2,7,7,7,2,6,4,2,7,2,5,5,1,,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,1,1,2,1,1,3,5,4,5,3,4,5,5,4,6,4,3,5,2,4,4,4,1,8,2,,42.54989624,-3.323196411,-1,4,4,3,5,4,2,62,1,4,21,64,32,-2.39742,-0.227528,-3.36154,0.0277161,-0.889673139,-0.084434746,-1.247454281,0.010285336,1,0,0,0,0
R_aWbvstMMQ80V2C1,Default Response Set,Anonymous,,,77.229.146.229,0,07MAY16:16:00:00,07MAY16:16:05:00,1,602711,2,0,1,,0,,,,,,,,1,4,1,1,1,1,2,5,5,5,2,5,,2,6,4,3,6,3,3,6,2,3,6,2,4,3,6,6,5,6,4,7,6,6,6,6,2,4,2,2,5,2,6,2,3,5,2,1,2,6,6,1,,3,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,1,1,2,4,3,3,3,3,4,4,3,3,3,3,3,4,1,1,4,4,3,21,2,,37.54220581,-5.082595825,-1,5,5,2,4,4,2,55,7,6,31,56,23,-2.77076,0.10071,-2.97189,0.488493,-1.028218145,0.037373085,-1.102856698,0.181277832,1,0,0,0,0
R_bekYkiklo66vikJ,Default Response Set,Anonymous,,,91.126.96.82,0,07MAY16:16:13:00,07MAY16:16:16:00,1,602725,2,0,1,,0,,,,,,,,1,4,2,2,2,2,3,5,5,5,1,5,,6,7,2,7,6,2,6,6,7,5,2,6,5,6,6,5,6,7,6,5,6,6,6,7,5,7,2,2,7,6,6,2,5,6,3,6,2,7,6,1,,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,1,5,4,3,4,4,3,4,3,4,3,3,4,2,6,1,4,1,14,4,,41.38879395,2.158996582,-1,1,2,2,3,2,1,53,2,3,25,64,29,0.303262,0.348394,0.523811,0.896623,0.112539336,0.129287644,0.194384203,0.332733271,1,0,0,0,0
